-19.5949,32.7989,-28.1888,47.48,10.1608,-26.4728,-20.6114,35.0555,5.34545,-14.5943,-11.8847,19.5659,-0.688524,6.8733,-16.7135,18.085,1
60.2116,-8.55695,0.215836,60.817,-28.4826,37.5172,68.734,83.3257,34.0692,-20.5716,17.3555,43.418,-13.427,12.0677,51.6289,54.6943,1
-8.27333,55.8309,-14.4418,58.259,-1.61732,-48.706,-28.5208,56.4654,-41.8481,-24.6638,-51.8345,71.038,36.8704,24.5801,10.5137,45.5429,1
20.0741,88.6197,-112.634,144.716,-43.7252,-79.4678,38.8597,98.6768,-23.5768,-14.5603,-23.1967,36.1382,17.1686,-11.7516,-30.1301,36.6155,1
7.6828,-66.9236,31.3317,74.2932,7.55482,-18.6727,71.0985,73.8969,-12.8778,13.7351,20.986,28.1943,-4.2161,4.54301,6.73794,9.15562,1
104.848,4.24577,264.017,284.106,-45.2022,-28.9941,-11.5659,54.9334,-48.5525,1.27706,-136.692,145.065,-15.4427,17.1556,104.445,106.966,1
4.68304,45.6779,33.2576,56.6964,-29.3111,-33.4221,64.0898,77.998,1.74585,-39.2326,153.419,158.365,10.6879,27.144,46.4581,54.858,1
54.5671,-0.00189957,14.8685,56.5566,-44.4739,16.1244,-30.9977,56.5579,33.2151,10.3815,24.4576,42.5348,-21.7814,-7.0444,-34.2362,41.1848,1
-9.59282,-33.7459,-124.335,129.19,8.0634,15.4033,-18.4647,25.3621,6.77974,15.3863,-16.8763,23.8228,-1.3578,10.5555,-27.8782,29.8407,1
-25.7653,15.9958,-133.857,137.249,22.9037,-0.565721,-63.7844,67.7743,2.35569,-14.0066,-10.969,17.9461,-6.19835,3.64997,-32.178,32.9724,1
33.6399,5.30838,-9.78434,35.4339,-16.6401,0.0216403,-34.0241,37.8754,-16.4425,2.23413,-27.1837,31.8483,-2.62928,-11.9944,-13.4696,18.2269,1
-6.72274,-45.1407,61.7141,76.7563,31.9872,-12.0554,49.284,59.9786,5.17022,-24.317,-2.22814,24.9605,-0.868669,-5.70968,19.8921,20.7138,1
80.1502,-17.4001,86.3661,119.105,-47.2611,17.6947,13.5668,52.2569,24.6259,-11.3826,-31.3669,41.4716,-16.2381,15.6856,63.9103,67.7809,1
-34.7477,-31.6323,-175.194,181.386,-15.2678,38.0237,-134.898,140.984,22.9212,-14.0627,-6.2668,27.6121,11.047,10.2454,-35.9283,38.9597,1
-46.4949,66.2207,40.5228,90.4934,-12.9361,-27.8639,-6.2638,31.3526,-23.1996,-18.9035,137.413,140.634,3.31284,-28.2126,-12.6096,31.0795,1
12.404,63.3111,-202.044,212.094,-51.5494,-0.223005,-91.0246,104.608,12.4938,-40.77,-117.041,124.567,9.02782,38.1543,-180.701,184.905,1
-64.3667,-10.5147,12.6613,66.4376,37.7625,-5.39401,89.3021,97.108,9.1541,25.233,43.3933,51.0244,3.8122,-3.68808,-18.8837,19.6148,1
-42.2459,21.9191,17.3259,50.6494,-12.7942,-42.8546,78.1143,90.0115,38.7559,-16.0268,29.0398,51.0117,21.011,34.6038,207.658,211.568,1
54.6363,-46.1346,55.5798,90.5685,-52.6233,22.8065,52.0031,77.4189,4.10276,-50.5763,26.0733,57.0493,9.44931,-10.4005,22.2528,26.3184,1
43.0953,37.8952,303.146,308.53,-43.1276,10.6246,-190.322,195.436,37.6439,-12.057,-151.166,156.248,-20.1426,-23.8343,77.1918,83.2609,1
87.4213,76.938,476.491,490.516,-72.7864,-50.0827,222.548,239.445,-7.05344,-23.2974,85.5927,88.9867,-9.08894,-13.4162,34.3533,37.9837,1
67.126,-43.0574,46.7706,92.4518,-22.3867,74.7124,-168.883,186.023,-19.0145,-30.3077,-95.0581,101.568,-29.1886,-6.511,11.7874,32.1454,1
41.4064,41.6752,-32.9637,67.3642,-2.15754,-18.1631,-18.5058,26.0198,-4.86641,10.1812,-4.03902,11.986,-0.730057,-5.52892,-5.42313,7.77968,1
-63.6681,-4.75462,-18.8385,66.5667,-33.6515,-4.98892,-4.01888,34.256,2.71884,18.2472,-31.0197,36.0914,-10.9747,3.11563,-12.6331,17.0223,1
61.2162,132.27,288.313,323.059,-84.6118,-51.0873,78.0577,125.945,8.26756,-52.4344,85.5051,100.642,15.8341,-6.58968,3.13016,17.4342,1
-41.9941,-15.6973,-47.6937,65.4569,11.0559,8.25138,-63.7319,65.208,10.0719,7.05269,-58.5892,59.8656,8.77664,-4.3477,-14.4757,17.4782,1
0.290612,-31.9164,-120.262,124.426,-18.705,7.15152,-77.6256,80.1671,6.78859,16.5978,-25.535,31.2029,3.18121,9.39914,-17.8596,20.4313,1
-77.321,70.5029,28.8743,108.549,102.808,-6.77419,-403.123,416.081,-4.41595,-38.2319,-102.4,109.394,-15.6143,-21.0793,-15.5373,30.4887,1
55.7529,-8.09385,-173.276,182.205,35.7964,40.7923,-51.706,74.9594,43.9957,23.8808,-265.684,270.359,5.74512,-7.8588,-43.6577,44.73,1
-16.5359,-38.2729,63.5347,75.9928,20.4852,9.42426,39.5375,45.5157,8.58815,18.9635,49.737,53.918,8.19783,1.13701,9.2141,12.3858,1
20.4873,10.0439,-14.2876,26.9213,-20.6832,-8.29664,-19.4287,29.5655,-14.4664,6.78478,-85.9076,87.381,3.97557,9.84603,-7.55948,13.0348,1
9.23476,-53.8136,-1.01801,54.6098,-22.6462,44.9165,-28.4139,57.7729,-6.93615,24.7655,-32.8519,41.7217,24.5241,5.44477,-118.246,120.885,1
-34.7173,-37.6613,91.0517,104.47,-23.1886,-5.39517,38.2561,45.0595,-7.29288,21.6723,91.5159,94.3295,-3.37997,-12.6906,39.2383,41.3779,1
-45.8832,43.1726,43.7954,76.728,5.24878,-53.3752,133.701,144.057,15.5826,29.7621,51.9107,61.8332,21.1239,-11.0511,14.7958,28.0584,1
-53.4548,-33.3493,114.535,130.721,15.2645,17.7742,28.1238,36.6044,21.9578,-0.728924,29.1844,36.5297,1.99513,8.94574,40.8704,41.8857,1
-13.0949,54.5045,178.52,187.114,-37.4737,-25.1368,237.627,241.874,43.4723,-3.50253,146.983,153.317,3.87523,-34.4399,166.649,170.214,1
-32.1424,-7.62589,1.54965,33.0711,17.9777,9.15805,-2.25148,20.3014,-0.417872,16.4913,13.6517,21.413,1.30711,-14.5894,1.02868,14.6843,1
70.8012,-53.9843,19.1473,91.07,-63.0744,51.3665,-5.96763,81.563,-25.8239,-12.8667,29.7774,41.4624,11.5408,2.55881,35.7513,37.6551,1
-1.54987,-26.2708,-12.7754,29.2537,-2.25202,20.4702,17.3358,26.9192,-7.98348,7.55221,17.0801,20.3104,6.43464,4.63453,17.0078,18.7659,1
16.3685,32.9225,36.8238,52.0368,17.7564,8.11037,10.8374,22.3277,-13.1761,-11.171,73.7916,75.7867,7.03895,2.07813,37.4207,38.1338,1
77.1434,87.7466,-542.343,554.785,-36.5574,-94.0129,-60.5935,117.671,-47.5486,-0.544306,9.27556,48.448,14.6932,16.5865,-12.3412,25.3638,1
-35.4183,36.8853,72.8012,88.9664,44.0453,-15.2083,-250.653,254.947,-17.5942,-3.47085,-25.7968,31.418,7.14792,-0.883537,-8.71486,11.3063,1
-20.8031,-9.00051,-30.6506,38.1215,19.9636,2.08516,29.9376,36.0439,4.38673,-11.3039,10.7583,16.2103,-7.01429,-2.97362,-10.2261,12.7525,1
28.0505,-82.8977,-13.72,88.5839,-17.7841,56.9194,66.0418,88.981,-9.2857,15.2172,43.3156,46.8406,-4.08527,9.59531,-34.7391,36.2709,1
97.0049,21.1636,134.514,167.188,-43.9959,65.0227,197.205,212.258,-17.9436,-27.1702,37.8713,49.9444,-13.73,-16.8966,9.2716,23.6639,1
50.2457,-11.9848,99.0136,111.678,-43.5559,-15.5258,58.7767,74.7856,-26.0708,23.7164,66.9061,75.6213,20.162,0.603175,-19.8093,28.2717,1
-93.6346,-31.2796,81.2165,127.836,58.6534,8.23786,40.9581,72.0116,-17.1581,24.7525,-25.0796,39.1929,18.9332,-19.1546,12.9301,29.8758,1
-72.9811,-26.5336,-144.73,164.247,61.3017,-11.1572,-239.269,247.249,-11.0466,50.5869,-258.321,263.459,24.2118,-6.31737,-21.0914,32.7258,1
-19.1603,50.1033,20.0891,57.2804,0.365475,-42.1648,-37.3906,56.3566,4.70223,-37.7808,36.0993,52.4659,11.4442,21.3033,29.8146,38.3891,1
19.848,23.8139,30.6467,43.5922,-10.2333,-10.7976,-22.5551,27.0194,-9.29002,-4.37072,6.30333,12.0479,2.84697,-8.11837,2.78499,9.04326,1
-23.6789,-13.6317,-137.602,140.289,20.5492,-1.8541,-7.57011,21.9778,-2.96431,8.58274,-36.689,37.796,7.00327,-0.107585,-14.3928,16.0069,1
-20.112,20.533,-20.4546,35.2774,17.6254,-18.9385,39.4866,47.2072,-11.7557,22.3824,-0.778795,25.2939,-7.17676,-13.042,0.681894,14.9022,1
-28.1399,11.6057,-79.1763,84.826,12.0424,-10.8443,-85.4781,87.0008,10.2997,10.8035,-17.3406,22.8802,9.92304,-7.15841,-6.24469,13.7374,1
-58.69,-15.6984,-38.9455,72.1645,28.3533,36.3603,13.5519,48.0588,14.6787,-31.642,-41.5737,54.2685,16.8818,14.2812,17.8061,28.3904,1
-8.57679,-72.3191,58.9479,93.6936,11.4289,60.8715,-65.4057,90.077,-9.83893,-30.9247,-40.4064,51.825,13.851,27.8257,31.8223,44.4836,1
